"COUNTRY","Country","EMPSTAT","Employment status","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"EST","Estonia","TE","Total employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1767.05573109025,,
"ITA","Italy","DE","Dependent employment","A","Annual","1990","1990","HOUR","Hours","0","Units",,,1670.62946016822,,
"ITA","Italy","DE","Dependent employment","A","Annual","1991","1991","HOUR","Hours","0","Units",,,1668.47018843729,,
"ITA","Italy","DE","Dependent employment","A","Annual","1992","1992","HOUR","Hours","0","Units",,,1668.73553180173,,
"ITA","Italy","DE","Dependent employment","A","Annual","1993","1993","HOUR","Hours","0","Units",,,1675.40145307002,,
"ITA","Italy","DE","Dependent employment","A","Annual","1994","1994","HOUR","Hours","0","Units",,,1675.52609831217,,
"ITA","Italy","DE","Dependent employment","A","Annual","1995","1995","HOUR","Hours","0","Units",,,1680.53100132939,,
"ITA","Italy","DE","Dependent employment","A","Annual","1996","1996","HOUR","Hours","0","Units",,,1690.16527526014,,
"ITA","Italy","DE","Dependent employment","A","Annual","1997","1997","HOUR","Hours","0","Units",,,1687.94484258143,,
"ITA","Italy","DE","Dependent employment","A","Annual","1998","1998","HOUR","Hours","0","Units",,,1698.87760092615,,
"ITA","Italy","DE","Dependent employment","A","Annual","1999","1999","HOUR","Hours","0","Units",,,1698.38852083651,,
"ITA","Italy","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1696.52180171535,,
"ITA","Italy","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1685.22010107998,,
"ITA","Italy","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1671.85671323133,,
"ITA","Italy","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1652.44810571688,,
"ITA","Italy","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1656.36529757864,,
"ITA","Italy","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1646.11820286242,,
"ITA","Italy","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1651.47608185575,,
"ITA","Italy","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1651.60894393952,,
"ITA","Italy","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1652.8132770362,,
"ITA","Italy","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1616.21495377454,,
"ITA","Italy","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1615.72945033877,,
"ITA","Italy","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1614.73697344509,,
"ITA","Italy","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1579.34436647258,,
"ITA","Italy","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1566.89597621429,,
"ITA","Italy","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1565.09203977354,,
"ITA","Italy","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1569.29326634264,,
"ITA","Italy","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1580.83480960154,,
"ITA","Italy","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1582.19929038243,,
"ITA","Italy","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1587.94061372028,,
"ITA","Italy","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1579.24802733513,,
"ITA","Italy","DE","Dependent employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1447.47257910426,,
"ITA","Italy","DE","Dependent employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1535.24005423562,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","1999","1999","HOUR","Hours","0","Units",,,1627.17868657037,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1627.17868657037,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1616.66733830664,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1596.19428677208,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1594.81370851384,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1665.02915455543,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1667.18982935941,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1657.07908484016,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1678.69747384392,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1687.24776636317,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1626.00568264849,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1656.32784432848,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1630.55152067387,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1629.43284416865,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1616.2186559015,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1611.81190994512,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1632.03692209186,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1657.85901386431,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1620.89139274549,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1628.02837992883,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1630.75328303012,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1573.46883300437,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1599.72954072502,,
"LTU","Lithuania","TE","Total employment","A","Annual","1995","1995","HOUR","Hours","0","Units",,,1527.03702167863,,
"LTU","Lithuania","TE","Total employment","A","Annual","1996","1996","HOUR","Hours","0","Units",,,1524.99206594425,,
"LTU","Lithuania","TE","Total employment","A","Annual","1997","1997","HOUR","Hours","0","Units",,,1529.97908978305,,
"LTU","Lithuania","TE","Total employment","A","Annual","1998","1998","HOUR","Hours","0","Units",,,1571.39177145398,,
"LTU","Lithuania","TE","Total employment","A","Annual","1999","1999","HOUR","Hours","0","Units",,,1524.0814923735,,
"LTU","Lithuania","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1630.22612368676,,
"LTU","Lithuania","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1616.9722659282,,
"LTU","Lithuania","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1591.32786095377,,
"LTU","Lithuania","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1576.94397580088,,
"LTU","Lithuania","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1658.77110558846,,
"LTU","Lithuania","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1659.14619814232,,
"LTU","Lithuania","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1654.9398713045,,
"LTU","Lithuania","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1681.03384640719,,
"LTU","Lithuania","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1707.34976351776,,
"LTU","Lithuania","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1644.99276125303,,
"LTU","Lithuania","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1696.68334963883,,
"LTU","Lithuania","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1674.21813177886,,
"LTU","Lithuania","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1672.25423091727,,
"LTU","Lithuania","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1657.48197881684,,
"LTU","Lithuania","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1649.89161888423,,
"LTU","Lithuania","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1673.20164604178,,
"LTU","Lithuania","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1694.33100105012,,
"LTU","Lithuania","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1656.89891288405,,
"LTU","Lithuania","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1664.02142625743,,
"LTU","Lithuania","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1665.38172630321,,
"LTU","Lithuania","TE","Total employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1594.92569904759,,
"LTU","Lithuania","TE","Total employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1619.97786313746,,
"LVA","Latvia","DE","Dependent employment","A","Annual","1995","1995","HOUR","Hours","0","Units",,,1835.18242591578,,
"LVA","Latvia","DE","Dependent employment","A","Annual","1996","1996","HOUR","Hours","0","Units",,,1833.35173860272,,
"LVA","Latvia","DE","Dependent employment","A","Annual","1997","1997","HOUR","Hours","0","Units",,,1828.87195916636,,
"LVA","Latvia","DE","Dependent employment","A","Annual","1998","1998","HOUR","Hours","0","Units",,,1827.65282709461,,
"LVA","Latvia","DE","Dependent employment","A","Annual","1999","1999","HOUR","Hours","0","Units",,,1828.4937018228,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1829.90733986352,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1835.57058233367,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1825.2802530365,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1816.79939366216,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1782.16945107929,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1813.22021043951,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1792.7568423645,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1760.41332639318,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1715.87800216079,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1674.43698860593,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1663.58239099819,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1674.91365293481,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1665.96298022594,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1660.39246022764,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1670.37955612713,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1632.92096480403,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1632.23897669332,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1618.5323894824,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1638.14831221322,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1606.03264692246,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1560.78695325252,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1585.7262049471,,
"LVA","Latvia","TE","Total employment","A","Annual","1995","1995","HOUR","Hours","0","Units",,,1867.14728530109,,
"LVA","Latvia","TE","Total employment","A","Annual","1996","1996","HOUR","Hours","0","Units",,,1865.49599297623,,
"LVA","Latvia","TE","Total employment","A","Annual","1997","1997","HOUR","Hours","0","Units",,,1861.20988773918,,
"LVA","Latvia","TE","Total employment","A","Annual","1998","1998","HOUR","Hours","0","Units",,,1860.04230010733,,
"LVA","Latvia","TE","Total employment","A","Annual","1999","1999","HOUR","Hours","0","Units",,,1861.48667794604,,
"LVA","Latvia","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1864.64714182025,,
"LVA","Latvia","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1872.52116783174,,
"LVA","Latvia","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1841.68175321998,,
"LVA","Latvia","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1835.99985925491,,
"LVA","Latvia","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1802.15882237893,,
"LVA","Latvia","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1842.13360460736,,
"LVA","Latvia","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1829.00389600415,,
"LVA","Latvia","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1793.6259227834,,
"LVA","Latvia","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1751.08406506372,,
"LVA","Latvia","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1707.33103845604,,
"LVA","Latvia","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1692.39593161207,,
"LVA","Latvia","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1707.03972138554,,
"LVA","Latvia","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1691.63541143043,,
"LVA","Latvia","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1685.92927524911,,
"LVA","Latvia","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1695.3034247988,,
"LVA","Latvia","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1663.1809081539,,
"LVA","Latvia","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1663.83562339581,,
"LVA","Latvia","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1649.86029054117,,
"LVA","Latvia","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1661.30900321798,,
"LVA","Latvia","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1631.03648732936,,
"LVA","Latvia","TE","Total employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1576.93028785356,,
"LVA","Latvia","TE","Total employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1601.20285053268,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","1990","1990","HOUR","Hours","0","Units",,,2397.85645887639,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","1991","1991","HOUR","Hours","0","Units",,,2344.03265166707,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","1992","1992","HOUR","Hours","0","Units",,,2415.08987730637,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","1993","1993","HOUR","Hours","0","Units",,,2408.10381921301,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","1994","1994","HOUR","Hours","0","Units",,,2416.02729789647,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","1995","1995","HOUR","Hours","0","Units",,,2402.79378610137,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","1996","1996","HOUR","Hours","0","Units",,,2427.55841486043,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","1997","1997","HOUR","Hours","0","Units",,,2422.37103384173,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","1998","1998","HOUR","Hours","0","Units",,,2412.41509474513,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","1999","1999","HOUR","Hours","0","Units",,,2426.23906761833,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,2423.02080155239,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,2423.53732147719,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,2437.9437092374,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,2432.22073837179,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,2465.16832951203,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,2444.1907052555,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,2449.54633025158,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,2464.57033595333,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,2470.53742857061,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,2422.199553278,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,2283.13222026052,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,2312.67748777677,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,2275.63996181023,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,2199.8447025962,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,2188.25215707532,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,2213.37812574457,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,2242.30447277466,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,2242.28091995808,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,2207.07367990718,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,2155.38319515324,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,2047.94115561858,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,2187.06924334116,,
"CRI","Costa Rica","TE","Total employment","A","Annual","1987","1987","HOUR","Hours","0","Units",,,2366,,
"CRI","Costa Rica","TE","Total employment","A","Annual","1988","1988","HOUR","Hours","0","Units",,,2346,,
"CRI","Costa Rica","TE","Total employment","A","Annual","1989","1989","HOUR","Hours","0","Units",,,2307,,
"CRI","Costa Rica","TE","Total employment","A","Annual","1990","1990","HOUR","Hours","0","Units",,,2358,,
"CRI","Costa Rica","TE","Total employment","A","Annual","1991","1991","HOUR","Hours","0","Units",,,2272,,
"CRI","Costa Rica","TE","Total employment","A","Annual","1992","1992","HOUR","Hours","0","Units",,,2359,,
"CRI","Costa Rica","TE","Total employment","A","Annual","1993","1993","HOUR","Hours","0","Units",,,2346,,
"CRI","Costa Rica","TE","Total employment","A","Annual","1994","1994","HOUR","Hours","0","Units",,,2370,,
"CRI","Costa Rica","TE","Total employment","A","Annual","1995","1995","HOUR","Hours","0","Units",,,2345,,
"CRI","Costa Rica","TE","Total employment","A","Annual","1996","1996","HOUR","Hours","0","Units",,,2387,,
"CRI","Costa Rica","TE","Total employment","A","Annual","1997","1997","HOUR","Hours","0","Units",,,2365,,
"CRI","Costa Rica","TE","Total employment","A","Annual","1998","1998","HOUR","Hours","0","Units",,,2356,,
"CRI","Costa Rica","TE","Total employment","A","Annual","1999","1999","HOUR","Hours","0","Units",,,2370,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,2362,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,2329,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,2357,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,2350,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,2369,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,2352,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,2360,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,2387,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,2392,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,2348,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,2243.1,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,2285.3,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,2233.4,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,2140.6,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,2121.7,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,2148.2,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,2204.7,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,2178.9,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,2121,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,2059.6,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1913.2,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,2073.3,,
"SWE","Sweden","DE","Dependent employment","A","Annual","1993","1993","HOUR","Hours","0","Units",,,1387.43834131243,,
"SWE","Sweden","DE","Dependent employment","A","Annual","1994","1994","HOUR","Hours","0","Units",,,1420.05554253436,,
"SWE","Sweden","DE","Dependent employment","A","Annual","1995","1995","HOUR","Hours","0","Units",,,1423.79183663971,,
"SWE","Sweden","DE","Dependent employment","A","Annual","1996","1996","HOUR","Hours","0","Units",,,1436.53540257867,,
"SWE","Sweden","DE","Dependent employment","A","Annual","1997","1997","HOUR","Hours","0","Units",,,1439.78389472317,,
"SWE","Sweden","DE","Dependent employment","A","Annual","1998","1998","HOUR","Hours","0","Units",,,1438.37194071206,,
"SWE","Sweden","DE","Dependent employment","A","Annual","1999","1999","HOUR","Hours","0","Units",,,1446.72818847544,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1431.07235326583,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1411.83167818706,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1390.8964599188,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1375.44934168602,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1396.63085521812,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1392.05295264299,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1394.19902354419,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1405.46005234137,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1418.96343710489,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1405.88216481606,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1432.29875456072,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1433.32489197372,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1421.76404854839,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1415.67473805964,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1415.63499182886,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1417.93322794296,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1431.6396361503,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1419.46177387972,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1419.59005808495,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1406.70534584235,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1382.42673499141,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1405.95718795424,,
"AUS","Australia","DE","Dependent employment","A","Annual","1985","1985","HOUR","Hours","0","Units",,,1780,,
"AUS","Australia","DE","Dependent employment","A","Annual","1986","1986","HOUR","Hours","0","Units",,,1799,,
"AUS","Australia","DE","Dependent employment","A","Annual","1987","1987","HOUR","Hours","0","Units",,,1811,,
"AUS","Australia","DE","Dependent employment","A","Annual","1988","1988","HOUR","Hours","0","Units",,,1802,,
"AUS","Australia","DE","Dependent employment","A","Annual","1989","1989","HOUR","Hours","0","Units",,,1827,,
"AUS","Australia","DE","Dependent employment","A","Annual","1990","1990","HOUR","Hours","0","Units",,,1814,,
"AUS","Australia","DE","Dependent employment","A","Annual","1991","1991","HOUR","Hours","0","Units",,,1776.62626095477,,
"AUS","Australia","DE","Dependent employment","A","Annual","1992","1992","HOUR","Hours","0","Units",,,1768.36677068831,,
"AUS","Australia","DE","Dependent employment","A","Annual","1993","1993","HOUR","Hours","0","Units",,,1773.54729477845,,
"AUS","Australia","DE","Dependent employment","A","Annual","1994","1994","HOUR","Hours","0","Units",,,1797.18984619241,,
